CANDO_ID	DRUGBANK_ID	GENERIC_NAME	DRUG_GROUPS
7873	DB11640	amifampridine	approved;investigational
7874	DB11641	vinflunine	approved;investigational
7875	DB11642	pitolisant	approved;investigational
7876	DB11644	tafamidis	approved;investigational
7884	DB11653	bremelanotide	approved;investigational
7890	DB11660	latanoprostene_bunod	approved;investigational
7900	DB11672	curcumin	approved;experimental;investigational
7916	DB11691	naldemedine	approved;investigational
7924	DB11699	tropisetron	approved;investigational
7928	DB11703	acalabrutinib	approved;investigational
7930	DB11705	iomeprol	approved;investigational
7935	DB11712	tezacaftor	approved;investigational
7939	DB11718	encorafenib	approved;investigational
7948	DB11730	ribociclib	approved;investigational
7949	DB11732	lasmiditan	approved;investigational
7951	DB11735	galactose	approved;investigational
7954	DB11738	rilmenidine	approved;investigational
7958	DB11742	ebastine	approved;investigational
7963	DB11748	benfotiamine	approved;experimental
7965	DB11750	clobetasol	approved;experimental;investigational
7967	DB11753	rifamycin	approved;investigational
7969	DB11757	istradefylline	approved;investigational
7972	DB11760	talazoparib	approved;investigational
7973	DB11761	tenapanor	approved;investigational
7979	DB11768	zytron	approved;investigational
7998	DB11791	capmatinib	approved;investigational
8000	DB11793	niraparib	approved;investigational
8006	DB11799	bictegravir	approved;investigational
8020	DB11815	tilarginine	approved;investigational
8022	DB11817	baricitinib	approved;investigational
8028	DB11823	esketamine	approved;investigational
8031	DB11827	ertugliflozin	approved;investigational
8032	DB11828	neratinib	approved;investigational
8038	DB11835	indium_in-111_pentetreotide	approved;investigational
8044	DB11842	angiotensin_ii	approved;investigational
8054	DB11855	revefenacin	approved;investigational
8056	DB11859	brexanolone	approved;investigational
8092	DB11901	apalutamide	approved;investigational
8104	DB11915	valbenazine	approved;investigational
8110	DB11921	deflazacort	approved;investigational
8127	DB11942	selinexor	approved;investigational
8128	DB11943	delafloxacin	approved;investigational
8135	DB11951	lemborexant	approved;investigational
8136	DB11952	duvelisib	approved;investigational
8145	DB11963	dacomitinib	approved;investigational
8149	DB11967	binimetinib	approved;investigational
8158	DB11978	glasdegib	approved;investigational
8159	DB11979	elagolix	approved;investigational
8164	DB11986	entrectinib	approved;investigational
8166	DB11989	benznidazole	approved;investigational
8171	DB11994	diacerein	approved;investigational
8172	DB11995	avatrombopag	approved;investigational
8177	DB12001	abemaciclib	approved;investigational
8185	DB12010	fostamatinib	approved;investigational
8189	DB12015	alpelisib	approved;investigational
8193	DB12020	tecovirimat	approved;investigational
8198	DB12026	voxilaprevir	approved;investigational
8204	DB12035	sarecycline	approved;investigational
8236	DB12070	letermovir	approved;investigational
8252	DB12091	gadolinium	approved;investigational
8256	DB12095	telotristat_ethyl	approved;investigational
8258	DB12097	mannitol_busulfan	approved;investigational
8265	DB12107	vaborbactam	approved;investigational
8283	DB12127	sultamicillin	approved;investigational
8286	DB12130	lorlatinib	approved;investigational
8295	DB12141	gilteritinib	approved;investigational
8300	DB12147	erdafitinib	approved;investigational
8305	DB12153	citicoline	approved;experimental
8311	DB12161	deutetrabenazine	approved;investigational
8379	DB12243	edaravone	approved;investigational
8381	DB12245	triclabendazole	approved;investigational
8396	DB12267	brigatinib	approved;investigational
8405	DB12278	propiverine	approved;investigational
8419	DB12293	nefopam	approved;investigational
8424	DB12300	p-nitrobiphenyl	approved;experimental;investigational
8425	DB12301	doravirine	approved;investigational
8436	DB12313	dopexamine	approved;investigational
8448	DB12328	cantharidin	approved;investigational
8449	DB12329	eravacycline	approved;investigational
8450	DB12332	rucaparib	approved;investigational
8458	DB12343	temocillin	approved;investigational
8472	DB12362	diaminopropanol_tetraacetic_acid	approved;investigational
8473	DB12364	betrixaban	approved;investigational
8479	DB12371	siponimod	approved;investigational
8482	DB12377	relebactam	approved;investigational
8504	DB12401	bromperidol	approved;investigational
8510	DB12407	iobitridol	approved;investigational
8533	DB12434	steviolbioside	approved;investigational
8551	DB12455	omadacycline	approved;investigational
8566	DB12473	taurolidine	approved;investigational
8567	DB12474	lynestrenol	approved;investigational
8576	DB12483	copanlisib	approved;investigational
8581	DB12492	piritramide	approved;investigational
8587	DB12500	fedratinib	approved;investigational
8606	DB12523	mizolastine	approved;investigational
8611	DB12529	nitrite	approved;investigational
8613	DB12532	oxetacaine	approved;investigational
8617	DB12537	benzodiazepine	approved;investigational
8631	DB12554	mebeverine	approved;investigational
8670	DB12602	pentetreotide	approved;investigational
8680	DB12615	plazomicin	approved;investigational
8722	DB12667	protionamide	approved;investigational
8759	DB12710	perazine	approved;investigational
8773	DB12728	fenpropidin	approved;experimental
8793	DB12754	iodide	approved;experimental
8804	DB12767	gaxilose	approved;investigational
8816	DB12783	benserazide	approved;investigational
8820	DB12789	dinoprost	approved;investigational
8822	DB12792	boscalid	approved;experimental
8834	DB12808	trifarotene	approved;investigational
8843	DB12821	perflubutane	approved;investigational
8845	DB12825	lefamulin	approved;investigational
8852	DB12834	secnidazole	approved
8856	DB12839	pegvaliase	approved;investigational
8875	DB12865	etelcalcetide	approved;investigational
8877	DB12867	benperidol	approved;investigational
8913	DB12911	nicoboxil	approved;investigational
8921	DB12924	ozenoxacin	approved;investigational
8934	DB12938	isoxaflutole	approved;experimental;investigational
8937	DB12941	darolutamide	approved;investigational
8940	DB12945	dihydralazine	approved;experimental
8946	DB12952	methylprednisone	approved;investigational
8947	DB12954	terizidone	approved;investigational
8957	DB12965	silver	approved;investigational
8969	DB12978	pexidartinib	approved;investigational
8973	DB12982	silicon	approved;investigational
9043	DB13063	parthenolide	approved;investigational
9053	DB13074	macimorelin	approved;investigational
9055	DB13076	yttrium_y-90	approved;investigational
9076	DB13100	biguanide	approved;investigational
9089	DB13114	amitriptylinoxide	approved;investigational
9091	DB13116	norflurane	approved;experimental
9092	DB13117	pentafluoropropane	approved;investigational
9100	DB13125	lusutrombopag	approved;investigational
9106	DB13136	fluindione	approved;investigational
9109	DB13139	levosalbutamol	approved;investigational
9111	DB13142	calcium_glubionate_anhydrous	approved
9113	DB13146	fluciclovine_(18f)	approved
9114	DB13153	levomenol	approved;experimental
9115	DB13154	parachlorophenol	approved
9116	DB13155	esculin	approved
9117	DB13156	inosine_pranobex	approved
9118	DB13157	sodium_lauryl_sulfoacetate	approved;experimental
9119	DB13158	clobetasone	approved
9121	DB13163	terpin_hydrate	approved;experimental
9124	DB13166	zofenopril	approved
9125	DB13167	alclofenac	approved;withdrawn
9127	DB13170	plecanatide	approved;investigational
9132	DB13178	inositol	approved;investigational;withdrawn
9133	DB13179	troleandomycin	approved
9134	DB13180	gluconic_acid	approved;investigational
9147	DB13209	bismuth_subnitrate	approved
9149	DB13211	guanoxan	approved
9151	DB13213	butaperazine	approved
9154	DB13216	oxolamine	approved
9156	DB13218	mandelic_acid	approved
9157	DB13219	medifoxamine	approved
9159	DB13221	apronalide	approved
9160	DB13222	tilbroquinol	approved
9163	DB13225	dibenzepin	approved
9166	DB13228	flosequinan	approved
9169	DB13231	calcium_lactate	approved;investigational;vet_approved
9173	DB13235	perboric_acid	approved
9182	DB13245	thiram	approved;experimental
9183	DB13246	quinupramine	approved
9184	DB13247	pramiracetam	approved
9185	DB13248	phthalylsulfathiazole	approved
9186	DB13249	magnesium_silicate	approved
9190	DB13253	proxibarbal	approved
9193	DB13256	clothiapine	approved
9194	DB13257	ferrous_sulfate_anhydrous	approved
9195	DB13258	etofamide	approved
9196	DB13259	ethyl_chloride	approved;experimental;investigational
9198	DB13262	aceclidine	approved
9200	DB13265	hexobendine	approved
9202	DB13267	ritiometan	approved
9203	DB13268	acetarsol	approved;withdrawn
9204	DB13269	dichlorobenzyl_alcohol	approved
9205	DB13270	dibekacin	approved
9207	DB13273	sultopride	approved
9208	DB13274	micronomicin	approved
9211	DB13277	benziodarone	approved;withdrawn
9212	DB13278	bucetin	approved;withdrawn
9213	DB13279	carbocromen	approved;withdrawn
9215	DB13282	benzododecinium	approved
9217	DB13284	meticrane	approved
9219	DB13286	bumadizone	approved
9220	DB13288	tromantadine	approved
9224	DB13292	pimethixene	approved
9232	DB13306	chlorquinaldol	approved
9248	DB13322	hydrotalcite	approved;experimental;investigational
9249	DB13323	trichloroethylene	approved
9263	DB13337	pheneticillin	approved
9271	DB13345	dihydroergocristine	approved;experimental
9272	DB13346	bufexamac	approved;withdrawn
9302	DB13381	sodium_feredetate	approved
9340	DB13421	edoxudine	approved;investigational;withdrawn
9361	DB13444	ioxitalamic_acid	approved;experimental
9411	DB13501	bendazac	approved;withdrawn
9428	DB13520	metergoline	approved
9438	DB13532	cyclopenthiazide	approved
9485	DB13583	mephenesin	approved
9495	DB13595	almasilate	approved;experimental
9515	DB13615	mifamurtide	approved;experimental
9520	DB13620	potassium_gluconate	approved
9524	DB13624	methoxyphenamine	approved
9528	DB13628	ethyl_hydroxybenzoate	approved;experimental
9554	DB13657	benorilate	approved
9576	DB13680	naftazone	approved
9578	DB13682	cefpirome	approved
9600	DB13707	sodium_tartrate	approved
9604	DB13711	tritoqualine	approved
9613	DB13720	diphemanil	approved;vet_approved;withdrawn
9633	DB13743	sodium_aurotiosulfate	approved;experimental
9636	DB13747	trolamine	approved
9638	DB13749	magnesium_gluconate	approved;investigational
9640	DB13751	glycyrrhizic_acid	approved;experimental
9654	DB13766	lidoflazine	approved;experimental
9669	DB13781	xamoterol	approved;experimental
9671	DB13783	acemetacin	approved;investigational
9688	DB13800	calcium_levulinate	approved;experimental
9689	DB13801	muzolimine	approved;withdrawn
9699	DB13813	iodoform	approved;experimental;vet_approved
9724	DB13838	noxytiolin	approved
9734	DB13848	fluorodopa_(18f)	approved;experimental
9737	DB13851	artemotil	approved
9739	DB13853	anethole_trithione	approved;experimental
9740	DB13854	gamolenic_acid	approved;investigational
9744	DB13858	dimazole	approved;withdrawn
9751	DB13867	fluticasone	approved;experimental
9755	DB13872	lormetazepam	approved
9756	DB13873	fenofibric_acid	approved
9757	DB13874	enasidenib	approved;investigational
9761	DB13878	pibrentasvir	approved;investigational
9762	DB13879	glecaprevir	approved;investigational
9763	DB13882	methyl_nicotinate	approved
9764	DB13908	amylmetacresol	approved
9765	DB13909	bismuth_subgallate	approved
9766	DB13910	valproate_bismuth	approved
9767	DB13911	phloxine_b	approved
9776	DB13925	dotatate_gallium_ga-68	approved;investigational
9778	DB13928	semaglutide	approved;investigational
9781	DB13931	netarsudil	approved
9790	DB13943	testosterone_cypionate	approved
9791	DB13944	testosterone_enanthate	approved
9792	DB13946	testosterone_undecanoate	approved;investigational
9793	DB13947	testosterone_enantate_benzilic_acid_hydrazone	approved;experimental
9795	DB13949	ferric_cation	approved
9798	DB13952	estradiol_acetate	approved;investigational;vet_approved
9799	DB13953	estradiol_benzoate	approved;investigational;vet_approved
9800	DB13954	estradiol_cypionate	approved;investigational;vet_approved
9801	DB13955	estradiol_dienanthate	approved;investigational;vet_approved
9802	DB13956	estradiol_valerate	approved;investigational;vet_approved
9805	DB13960	bronopol	approved
9806	DB13962	calcium_saccharate	approved;experimental
9808	DB13966	isopropyl_myristate	approved;experimental
9809	DB13967	patent_blue	approved
9811	DB13970	dioctyldimonium	approved;experimental
9812	DB13971	vanadium	approved;experimental
9813	DB13972	racemethionine	approved;experimental
9814	DB13977	potassium_carbonate	approved
9817	DB13982	lutetium_lu-177	approved
9820	DB13985	lutetium_lu_177_dotatate	approved;investigational
9821	DB13987	strontium_chloride	approved
9829	DB13995	ferric_pyrophosphate_citrate	approved;investigational
9830	DB13996	magnesium_acetate	approved
9831	DB13997	baloxavir_marboxil	approved;investigational
9833	DB14001	alpha-tocopherol_succinate	approved;nutraceutical;vet_approved
9834	DB14002	d-alpha-tocopherol_acetate	approved;nutraceutical;vet_approved
9835	DB14006	choline_salicylate	approved;nutraceutical
9836	DB14007	pentetic_acid	approved
9842	DB14015	sodium_bisulfite	approved
9844	DB14018	bromotheophylline	approved
9845	DB14019	fosnetupitant	approved
9846	DB14020	benzoin	approved;experimental
9854	DB14033	acetyl_sulfisoxazole	approved;vet_approved
9862	DB14048	sodium_zirconium_cyclosilicate	approved;investigational
9888	DB14075	imidurea	approved;experimental
9890	DB14078	medronic_acid	approved;investigational
9894	DB14082	betiatide	approved;experimental
9895	DB14083	bisphenol_a_diglycidyl_ether	approved;experimental
9896	DB14084	butylparaben	approved;experimental
9898	DB14086	cianidanol	approved;withdrawn
9900	DB14089	dimercaptosuccinic_acid	approved;experimental
9905	DB14096	1_2-icosapentoyl-sn-glycero-3-phosphoserine	approved;experimental
9908	DB14099	1_2-distearoyllecithin	approved;experimental
9910	DB14104	linoleic_acid	approved;experimental
9911	DB14105	sodium_1_2-dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	approved;experimental
9912	DB14106	tetrakis(2-methoxyisobutylisocyanide)copper(i)_tetrafluoroborate	approved
9915	DB14109	alpha-arbutin	approved;experimental
9916	DB14110	butylene_glycol	approved;experimental
9918	DB14116	silodrate	approved;experimental
9920	DB14120	phenylethyl_resorcinol	approved;experimental
9935	DB14141	p-phenylenediamine	approved;experimental
9936	DB14143	distearyldimonium	approved;experimental
9940	DB14150	chloric_acid	approved;experimental
9941	DB14151	phosphorus	approved;experimental
9944	DB14156	synthetic_camphor	approved;experimental
9945	DB14159	oxidronic_acid	approved
9947	DB14173	diazolidinylurea	approved;experimental
9948	DB14174	dipentamethylenethiuram_disulfide	approved;experimental
9949	DB14175	alpha-amyl_cinnamaldehyde	approved;experimental
9950	DB14176	benzylparaben	approved;experimental
9951	DB14177	propylparaben	approved;experimental
9952	DB14178	tetramethylthiuram_monosulfide	approved;experimental
9953	DB14180	nickel_sulfate	approved;experimental
9954	DB14182	dichromate	approved;investigational
9955	DB14183	geraniol	approved;experimental
9956	DB14184	cinnamaldehyde	approved;experimental
9957	DB14185	aripiprazole_lauroxil	approved;investigational
9958	DB14186	cinnamyl_alcohol	approved;experimental
9959	DB14187	hydroxycitronellal	approved;experimental
9960	DB14188	isoeugenol	approved;experimental
9961	DB14189	ethylenediamine	approved;experimental
9962	DB14191	diphenylguanidine	approved;experimental
9963	DB14193	ditiocarb_zinc	approved;experimental
9964	DB14194	zinc_dibutyldithiocarbamate	approved;experimental
9965	DB14195	4-(isopropylamino)diphenylamine	approved;experimental
9966	DB14196	n-cyclohexyl-n'-phenyl-1_4-phenylenediamine	approved
9967	DB14197	methylchloroisothiazolinone	approved;experimental
9968	DB14198	quaternium-15	approved;experimental
9969	DB14199	bromothalonil	approved;experimental
9970	DB14200	thiohexam	approved;experimental
9971	DB14201	2_2'-dibenzothiazyl_disulfide	approved;experimental
9972	DB14202	morpholinylmercaptobenzothiazole	approved;experimental
9973	DB14203	disperse_blue_106	approved;experimental
9976	DB14206	cobalt_chloride	approved;experimental
9981	DB14212	methylparaben	approved
9993	DB14476	dl-alpha-tocopherol	approved;experimental;investigational
9996	DB14481	calcium_phosphate_dihydrate	approved
9997	DB14482	sodium_ascorbate	approved;nutraceutical
9998	DB14483	calcium_ascorbate	approved;nutraceutical
9999	DB14484	magnesium_ascorbate	approved;nutraceutical
10000	DB14485	zinc_ascorbate	approved;nutraceutical
10001	DB14486	niacinamide_ascorbate	approved;nutraceutical
10002	DB14487	zinc_acetate	approved;investigational
10003	DB14488	ferrous_gluconate	approved
10004	DB14489	ferrous_succinate	approved
10005	DB14490	ferrous_ascorbate	approved
10006	DB14491	ferrous_fumarate	approved
10011	DB14496	sodium_molybdate	approved;experimental
10013	DB14498	potassium_acetate	approved;investigational
10014	DB14499	potassium_sulfate	approved;investigational
10015	DB14500	potassium	approved;experimental
10016	DB14501	ferrous_glycine_sulfate	approved
10017	DB14502	sodium_phosphate__dibasic	approved
10018	DB14505	sodium_borate	approved;experimental
10019	DB14506	lithium_hydroxide	approved;withdrawn
10020	DB14507	lithium_citrate	approved
10022	DB14509	lithium_carbonate	approved
10025	DB14512	mometasone_furoate	approved;investigational;vet_approved
10026	DB14513	magnesium	approved;experimental;investigational
10030	DB14517	aluminium_phosphate	approved;investigational
10031	DB14518	aluminum_acetate	approved;investigational
10033	DB14520	tetraferric_tricitrate_decahydrate	approved
10040	DB14527	chromic_nitrate	approved
10041	DB14528	chromium_gluconate	approved
10042	DB14529	chromium_nicotinate	approved;experimental
10043	DB14530	chromous_sulfate	approved
10046	DB14533	zinc_chloride	approved;investigational
10052	DB14539	hydrocortisone_acetate	approved;vet_approved
10053	DB14540	hydrocortisone_butyrate	approved;vet_approved
10054	DB14541	hydrocortisone_cypionate	approved;investigational;vet_approved
10055	DB14542	hydrocortisone_phosphate	approved;vet_approved
10056	DB14543	hydrocortisone_probutate	approved;vet_approved
10057	DB14544	hydrocortisone_valerate	approved;vet_approved
10058	DB14545	hydrocortisone_succinate	approved
10062	DB14550	gallium_chloride_ga-67	approved;experimental
10066	DB14554	dotatate	approved;experimental
10067	DB14555	ursadiol	approved;experimental
10070	DB14568	ivosidenib	approved;investigational
10071	DB14569	tedizolid	approved;investigational
10076	DB14574	cobalt	approved;experimental
10077	DB14575	eslicarbazepine	approved
10083	DB14583	segesterone_acetate	approved;experimental;investigational
10086	DB00873	loteprednol	approved;experimental
10087	DB14598	edetate_calcium_disodium_anhydrous	approved
10089	DB14600	edetate_disodium_anhydrous	approved;vet_approved
10095	DB14627	oxyphenisatin_acetate	approved;investigational;withdrawn
10099	DB14631	prednisolone_phosphate	approved;vet_approved
10100	DB14632	prednisolone_tebutate	approved;vet_approved
10106	DB14638	diloxanide_furoate	approved
10110	DB14642	lypressin	approved
10111	DB14643	methylprednisolone_aceponate	approved;vet_approved
10112	DB14644	methylprednisolone_hemisuccinate	approved
10114	DB14646	prednisone_acetate	approved;experimental;investigational
10117	DB14649	dexamethasone_acetate	approved;investigational;vet_approved
10118	DB14650	menadiol_diphosphate	approved;nutraceutical
10123	DB14655	drostanolone_propionate	approved;illicit
10124	DB14656	chlorphenesin_carbamate	approved;vet_approved;withdrawn
10125	DB14657	paramethasone_acetate	approved
10126	DB14658	chloramphenicol_palmitate	approved;vet_approved
10137	DB14669	betamethasone_phosphate	approved;vet_approved
10142	DB14674	estramustine_phosphate	approved;investigational
10145	DB14677	gestonorone_caproate	approved
10152	DB14695	ferric_oxyhydroxide	approved;experimental
10154	DB14702	sodium_metavanadate	approved;experimental
10155	DB14703	dexamethasone_metasulfobenzoate	approved;experimental
10167	DB14723	larotrectinib	approved;investigational
10168	DB14725	cefamandole_nafate	approved
10179	DB00781	polymyxin_b	approved;vet_approved
10182	DB14753	hydroxystilbamidine	approved
10183	DB14754	solriamfetol	approved
10188	DB14763	cycloguanil	approved
10200	DB14783	diroximel_fumarate	approved;investigational
10254	DB14879	cefiderocol	approved;investigational
10317	DB14975	voxelotor	approved;investigational
10352	DB15035	zanubrutinib	approved;investigational
10384	DB15091	upadacitinib	approved;investigational
10532	DB15328	ubrogepant	approved;investigational
10604	DB15444	elexacaftor	approved;investigational
10616	DB15465	benzhydrocodone	approved
10618	DB15467	cinoxate	approved
10621	DB15477	alloin	approved;experimental
10622	DB15479	zirconium_chloride_hydroxide	approved;experimental
10623	DB15480	resorcinol_monoacetate	approved;experimental
10630	DB15494	edotreotide_gallium_ga-68	approved
10638	DB15534	colchiceine	approved;experimental
10650	DB15566	prednisolone_acetate	approved;vet_approved
10656	DB15576	ethyl_salicylate	approved;experimental
10670	DB15594	brilliant_blue_g	approved
10673	DB15598	ferric_maltol	approved
